	avgpool_N	avgpool_H	avgpool_W	avgpool_C	avgpool_ksizeH	avgpool_ksizeW	avgpool_zPadHLeft	avgpool_zPadHRight	avgpool_zPadWLeft	avgpool_zPadWRight	avgpool_strideH	avgpool_strideW	avgpool_N1	avgpool_imgH	avgpool_imgW	avgpool_C1	time_cost
397	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	175.0
398	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	161.0
399	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	119.0
400	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2452.0
401	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3145.0
402	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3459.0
403	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4229.0
404	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	701.0
405	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	575.0
406	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	346.0
407	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	171.0
408	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	148.0
409	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	114.0
410	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2296.0
411	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3087.0
412	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3381.0
413	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4400.0
414	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	678.0
415	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	645.0
416	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	314.0
417	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	129.0
418	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	144.0
419	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	113.0
420	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2485.0
421	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3003.0
422	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3371.0
423	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4210.0
424	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	789.0
425	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	680.0
426	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	358.0
427	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	167.0
428	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	158.0
429	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	115.0
430	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2308.0
431	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3011.0
432	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3309.0
433	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3990.0
434	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	764.0
435	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	645.0
436	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	288.0
437	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	124.0
438	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	131.0
439	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	112.0
440	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2358.0
441	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2988.0
442	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3353.0
443	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3818.0
444	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	757.0
445	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	711.0
446	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	368.0
447	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	163.0
448	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	155.0
449	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	111.0
450	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2294.0
451	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3165.0
452	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3294.0
453	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4028.0
454	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	757.0
455	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	582.0
456	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	330.0
457	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	151.0
458	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	136.0
459	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	110.0
460	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3483.0
461	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3310.0
462	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4192.0
463	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	844.0
464	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1179.0
465	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	138.0
466	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	107.0
467	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	101.0
468	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	115.0
469	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	96.0
470	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3354.0
471	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3418.0
472	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4042.0
473	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	778.0
474	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1091.0
475	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	144.0
476	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	109.0
477	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	104.0
478	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	115.0
479	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	95.0
480	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3471.0
481	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3603.0
482	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4154.0
483	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	743.0
484	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1067.0
485	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	147.0
486	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	108.0
487	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	101.0
488	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	115.0
489	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	95.0
490	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3473.0
491	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3316.0
492	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4196.0
493	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	873.0
494	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1153.0
495	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	146.0
496	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	110.0
497	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	100.0
498	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	115.0
499	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	93.0
500	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3507.0
501	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3404.0
502	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4127.0
503	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	834.0
504	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1063.0
505	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	116.0
506	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	103.0
507	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	102.0
508	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	114.0
509	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	97.0
510	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3435.0
511	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3415.0
512	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4360.0
513	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	867.0
514	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1068.0
515	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	147.0
516	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	110.0
517	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	101.0
518	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	117.0
519	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	96.0
520	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3409.0
521	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3365.0
522	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4309.0
523	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	799.0
524	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1115.0
525	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	113.0
526	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	101.0
527	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	99.0
528	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	110.0
529	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	103.0
530	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3307.0
531	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3378.0
532	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4199.0
533	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	755.0
534	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1101.0
535	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	149.0
536	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	113.0
537	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	103.0
538	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	115.0
539	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	95.0
540	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3457.0
541	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3525.0
542	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4194.0
543	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	727.0
544	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1099.0
545	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	150.0
546	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	109.0
547	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	100.0
548	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	114.0
549	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	96.0
550	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3727.0
551	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	3574.0
552	1.0	224.0	224.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	4342.0
553	1.0	111.0	111.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	714.0
554	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	1263.0
555	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	136.0
556	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	110.0
557	1.0	14.0	14.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	96.0
558	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	3.0	125.0
559	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	14.0	14.0	3.0	93.0
560	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2234.0
561	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3112.0
562	1.0	223.0	223.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3002.0
563	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	1628.0
564	1.0	111.0	111.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.0	111.0	3.0	795.0
565	1.0	56.0	56.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	111.0	111.0	3.0	344.0
566	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	56.0	56.0	3.0	277.0
567	1.0	53.0	53.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	325.0
568	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	53.0	53.0	3.0	147.0
569	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	115.0
570	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2374.0
571	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3170.0
572	1.0	223.0	223.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	2944.0
573	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	1382.0
574	1.0	111.0	111.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.0	111.0	3.0	685.0
575	1.0	56.0	56.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	111.0	111.0	3.0	268.0
576	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	56.0	56.0	3.0	209.0
577	1.0	53.0	53.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	237.0
578	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	53.0	53.0	3.0	159.0
579	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	120.0
580	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2456.0
581	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2945.0
582	1.0	223.0	223.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	2975.0
583	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	1604.0
584	1.0	111.0	111.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.0	111.0	3.0	839.0
585	1.0	56.0	56.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	111.0	111.0	3.0	377.0
586	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	56.0	56.0	3.0	304.0
587	1.0	53.0	53.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	361.0
588	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	53.0	53.0	3.0	158.0
589	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	121.0
590	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2380.0
591	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3126.0
592	1.0	223.0	223.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	2892.0
