	trunc_coeff	time_cost
1213	25088.0	315.0
1214	1568.0	79.0
1215	1568.0	74.0
1216	1568.0	80.0
1217	1568.0	92.0
1218	1568.0	78.0
1219	1568.0	87.0
1220	1568.0	81.0
1221	1568.0	59.0
1222	1568.0	74.0
1223	1568.0	59.0
1224	1568.0	78.0
1225	1568.0	74.0
1226	1568.0	76.0
1227	1568.0	79.0
1228	1568.0	84.0
1229	1568.0	82.0
1230	10.0	5.0
1231	10.0	5.0
1232	10.0	7.0
1233	10.0	6.0
1234	10.0	6.0
1235	10.0	5.0
1236	10.0	7.0
1237	10.0	5.0
1238	10.0	4.0
1239	10.0	5.0
1240	10.0	6.0
1241	10.0	5.0
1242	10.0	8.0
1243	10.0	4.0
1244	10.0	5.0
1245	10.0	7.0
1246	10.0	6.0
1247	10.0	8.0
1248	10.0	7.0
1249	10.0	6.0
1250	10.0	8.0
1251	10.0	8.0
1252	10.0	8.0
1253	10.0	7.0
1254	10.0	7.0
1255	10.0	8.0
1256	10.0	6.0
1257	10.0	7.0
1258	10.0	8.0
1259	10.0	7.0
1260	10.0	6.0
1261	10.0	6.0
1262	10.0	5.0
1263	10.0	5.0
1264	10.0	6.0
1265	10.0	5.0
1266	10.0	6.0
1267	10.0	5.0
1268	10.0	5.0
1269	10.0	5.0
1270	10.0	6.0
1271	10.0	5.0
1272	10.0	6.0
1273	10.0	5.0
1274	10.0	8.0
1275	10.0	6.0
1276	10.0	5.0
1277	10.0	12.0
1278	10.0	5.0
1279	10.0	5.0
1280	10.0	6.0
1281	10.0	6.0
1282	10.0	5.0
1283	10.0	5.0
1284	10.0	6.0
1285	10.0	7.0
1286	10.0	5.0
1287	10.0	5.0
1288	10.0	12.0
1289	10.0	6.0
1290	10.0	6.0
1291	10.0	4.0
1292	10.0	5.0
1293	10.0	10.0
1294	10.0	6.0
1295	10.0	6.0
1296	10.0	5.0
1297	10.0	4.0
1298	10.0	14.0
1299	10.0	5.0
1300	10.0	5.0
1301	10.0	4.0
1302	10.0	5.0
1303	10.0	5.0
1304	10.0	4.0
1305	10.0	5.0
1306	10.0	5.0
1307	10.0	5.0
1308	10.0	5.0
1309	10.0	4.0
1310	10.0	5.0
1311	10.0	6.0
1312	10.0	7.0
1313	10.0	4.0
1314	10.0	5.0
1315	10.0	7.0
1316	10.0	5.0
1317	10.0	5.0
1318	10.0	5.0
1319	10.0	5.0
1320	10.0	5.0
1321	10.0	7.0
1322	10.0	6.0
1323	10.0	5.0
1324	10.0	7.0
1325	10.0	5.0
1326	10.0	7.0
1327	10.0	5.0
1328	10.0	5.0
1329	10.0	5.0
1330	10.0	5.0
1331	10.0	4.0
1332	10.0	6.0
1333	10.0	6.0
1334	10.0	4.0
1335	10.0	7.0
1336	10.0	5.0
1337	10.0	5.0
1338	10.0	5.0
1339	10.0	4.0
1340	10.0	6.0
1341	10.0	9.0
1342	10.0	6.0
1343	10.0	7.0
1344	10.0	8.0
1345	10.0	6.0
1346	10.0	6.0
1347	10.0	5.0
1348	10.0	8.0
1349	10.0	6.0
1350	10.0	6.0
1351	10.0	6.0
1352	10.0	5.0
1353	10.0	5.0
1354	10.0	5.0
1355	10.0	5.0
1356	10.0	5.0
1357	10.0	5.0
1358	10.0	5.0
1359	10.0	5.0
1360	10.0	5.0
1361	10.0	6.0
1362	10.0	5.0
1363	10.0	5.0
1364	10.0	5.0
1365	10.0	7.0
1366	10.0	6.0
1367	10.0	7.0
1368	10.0	7.0
1369	10.0	6.0
1370	10.0	7.0
1371	10.0	7.0
1372	10.0	7.0
1373	10.0	7.0
1374	10.0	7.0
1375	10.0	7.0
1376	10.0	8.0
1377	10.0	8.0
1378	10.0	7.0
1379	10.0	8.0
1380	10.0	5.0
1381	10.0	7.0
1382	10.0	8.0
1383	10.0	8.0
1384	10.0	7.0
1385	10.0	7.0
1386	10.0	7.0
1387	10.0	7.0
1388	10.0	8.0
1389	10.0	7.0
1390	10.0	7.0
1391	10.0	6.0
1392	10.0	8.0
1393	10.0	7.0
1394	10.0	7.0
1395	10.0	6.0
1396	10.0	7.0
1397	10.0	6.0
1398	10.0	8.0
1399	10.0	4.0
1400	10.0	6.0
1401	10.0	6.0
1402	10.0	7.0
1403	10.0	7.0
1404	10.0	7.0
1405	10.0	6.0
1406	10.0	7.0
1407	10.0	7.0
1408	10.0	6.0
1409	10.0	7.0
1410	10.0	6.0
1411	10.0	7.0
1412	10.0	7.0
1413	10.0	7.0
1414	10.0	9.0
1415	10.0	7.0
1416	10.0	9.0
1417	10.0	7.0
1418	10.0	7.0
1419	10.0	7.0
1420	10.0	8.0
1421	10.0	8.0
1422	10.0	7.0
1423	10.0	7.0
1424	10.0	7.0
1425	10.0	6.0
1426	10.0	7.0
1427	10.0	6.0
1428	10.0	7.0
1429	10.0	8.0
1430	10.0	7.0
1431	10.0	7.0
1432	10.0	7.0
1433	10.0	7.0
1434	10.0	6.0
1435	10.0	5.0
1436	10.0	8.0
1437	10.0	7.0
1438	10.0	6.0
1439	10.0	6.0
1440	10.0	9.0
1441	10.0	7.0
1442	10.0	7.0
1443	10.0	8.0
1444	10.0	7.0
1445	10.0	7.0
1446	10.0	6.0
1447	10.0	7.0
1448	10.0	7.0
1449	10.0	6.0
1450	10.0	7.0
1451	10.0	8.0
1452	10.0	6.0
1453	10.0	6.0
1454	10.0	7.0
1455	10.0	7.0
1456	10.0	7.0
1457	10.0	7.0
1458	10.0	7.0
1459	10.0	7.0
1460	10.0	7.0
1461	10.0	8.0
1462	10.0	9.0
1463	10.0	7.0
1464	10.0	8.0
1465	10.0	7.0
1466	10.0	8.0
1467	10.0	6.0
1468	10.0	7.0
1469	10.0	7.0
1470	10.0	6.0
1471	10.0	7.0
1472	10.0	6.0
1473	10.0	6.0
1474	10.0	7.0
1475	10.0	8.0
1476	10.0	8.0
1477	10.0	6.0
1478	10.0	7.0
1479	10.0	6.0
1480	10.0	7.0
1481	10.0	6.0
1482	10.0	7.0
1483	10.0	8.0
1484	10.0	7.0
1485	10.0	7.0
1486	10.0	6.0
1487	10.0	8.0
1488	10.0	6.0
1489	10.0	8.0
1490	10.0	7.0
1491	10.0	7.0
1492	10.0	7.0
1493	10.0	8.0
1494	10.0	7.0
1495	10.0	7.0
1496	10.0	6.0
1497	10.0	8.0
1498	10.0	7.0
1499	10.0	8.0
1500	512.0	14.0
1501	512.0	16.0
1502	512.0	17.0
1503	512.0	13.0
1504	512.0	16.0
1505	512.0	17.0
1506	512.0	14.0
1507	512.0	16.0
1508	512.0	14.0
1509	512.0	10.0
1510	512.0	9.0
1511	512.0	14.0
1512	512.0	17.0
1513	512.0	16.0
1514	512.0	17.0
1515	12544.0	187.0
1516	128.0	5.0
1517	12544.0	161.0
1518	128.0	7.0
1519	12544.0	167.0
1520	128.0	8.0
1521	12544.0	212.0
1522	128.0	7.0
1523	12544.0	233.0
1524	128.0	5.0
1525	12544.0	170.0
1526	128.0	8.0
1527	12544.0	205.0
1528	128.0	5.0
1529	12544.0	198.0
1530	128.0	7.0
1531	12544.0	143.0
1532	128.0	5.0
1533	12544.0	142.0
1534	128.0	7.0
1535	12544.0	191.0
1536	128.0	6.0
1537	12544.0	160.0
1538	128.0	5.0
1539	12544.0	160.0
1540	128.0	6.0
1541	12544.0	219.0
1542	128.0	7.0
1543	12544.0	159.0
1544	128.0	6.0
1545	86528.0	1714.0
1546	86528.0	1738.0
1547	86528.0	1804.0
1548	86528.0	1752.0
1549	86528.0	1798.0
1550	86528.0	1707.0
1551	86528.0	1715.0
1552	86528.0	1840.0
1553	86528.0	1627.0
1554	86528.0	1718.0
1555	86528.0	1691.0
1556	86528.0	1674.0
1557	86528.0	1762.0
1558	86528.0	1774.0
1559	86528.0	1794.0
1560	190096.0	2942.0
1561	256.0	10.0
1562	128.0	8.0
1563	190096.0	2744.0
1564	256.0	10.0
1565	128.0	7.0
1566	190096.0	2910.0
1567	256.0	8.0
1568	128.0	6.0
1569	190096.0	2718.0
1570	256.0	7.0
1571	128.0	5.0
1572	190096.0	2770.0
1573	256.0	7.0
1574	128.0	7.0
1575	190096.0	2728.0
1576	256.0	12.0
1577	128.0	6.0
1578	190096.0	2757.0
1579	256.0	10.0
1580	128.0	6.0
1581	190096.0	2851.0
1582	256.0	10.0
1583	128.0	6.0
1584	190096.0	2699.0
1585	256.0	9.0
1586	128.0	7.0
1587	190096.0	2968.0
1588	256.0	11.0
1589	128.0	7.0
1590	190096.0	2770.0
1591	256.0	12.0
1592	128.0	6.0
1593	190096.0	2837.0
1594	256.0	10.0
1595	128.0	7.0
1596	190096.0	2842.0
1597	256.0	11.0
1598	128.0	7.0
1599	190096.0	2806.0
1600	256.0	11.0
1601	128.0	6.0
1602	190096.0	2912.0
1603	256.0	9.0
1604	128.0	7.0
1605	197136.0	2807.0
1606	197136.0	2893.0
1607	197136.0	2918.0
1608	197136.0	2917.0
1609	197136.0	3101.0
1610	197136.0	2825.0
1611	197136.0	2885.0
1612	197136.0	2870.0
1613	197136.0	3002.0
1614	197136.0	2837.0
1615	197136.0	2861.0
1616	197136.0	3027.0
1617	197136.0	2867.0
1618	197136.0	2908.0
1619	197136.0	2837.0
1620	48400.0	569.0
1621	2304.0	39.0
1622	48400.0	569.0
1623	2304.0	51.0
1624	48400.0	589.0
1625	2304.0	48.0
1626	48400.0	579.0
1627	2304.0	53.0
1628	48400.0	574.0
1629	2304.0	62.0
1630	48400.0	555.0
1631	2304.0	33.0
1632	48400.0	561.0
1633	2304.0	50.0
1634	48400.0	556.0
1635	2304.0	61.0
1636	48400.0	554.0
1637	2304.0	55.0
1638	48400.0	587.0
1639	2304.0	37.0
1640	48400.0	566.0
1641	2304.0	62.0
1642	48400.0	557.0
1643	2304.0	53.0
1644	48400.0	569.0
1645	2304.0	61.0
1646	48400.0	558.0
1647	2304.0	66.0
1648	48400.0	594.0
1649	2304.0	65.0
1650	200704.0	2831.0
1651	2704.0	41.0
1652	200704.0	2836.0
1653	2704.0	79.0
1654	200704.0	2777.0
1655	2704.0	59.0
1656	200704.0	2847.0
1657	2704.0	57.0
1658	200704.0	2744.0
1659	2704.0	66.0
1660	200704.0	2775.0
1661	2704.0	55.0
1662	200704.0	2809.0
1663	2704.0	75.0
1664	200704.0	3117.0
1665	2704.0	60.0
1666	200704.0	2874.0
1667	2704.0	69.0
1668	200704.0	2770.0
1669	2704.0	69.0
1670	200704.0	3017.0
1671	2704.0	65.0
1672	200704.0	2777.0
1673	2704.0	61.0
1674	200704.0	2767.0
1675	2704.0	55.0
1676	200704.0	2837.0
1677	2704.0	75.0
1678	200704.0	2971.0
1679	2704.0	52.0
1680	1296.0	38.0
1681	1296.0	41.0
1682	1296.0	31.0
1683	1296.0	36.0
1684	1296.0	34.0
1685	1296.0	35.0
1686	1296.0	33.0
1687	1296.0	30.0
1688	1296.0	35.0
1689	1296.0	24.0
1690	1296.0	39.0
1691	1296.0	36.0
1692	1296.0	36.0
1693	1296.0	31.0
1694	1296.0	34.0
1695	10.0	8.0
1696	10.0	7.0
1697	10.0	8.0
1698	10.0	8.0
1699	10.0	7.0
1700	10.0	5.0
1701	10.0	8.0
1702	10.0	7.0
1703	10.0	7.0
1704	10.0	8.0
1705	10.0	7.0
1706	10.0	7.0
1707	10.0	7.0
1708	10.0	7.0
1709	10.0	7.0
1710	10.0	7.0
1711	10.0	7.0
1712	10.0	8.0
1713	10.0	4.0
1714	10.0	8.0
1715	10.0	5.0
1716	10.0	8.0
1717	10.0	9.0
1718	10.0	8.0
1719	10.0	7.0
1720	10.0	5.0
1721	10.0	8.0
1722	10.0	9.0
1723	10.0	7.0
1724	10.0	5.0
1725	10.0	6.0
1726	10.0	6.0
1727	10.0	6.0
1728	10.0	7.0
1729	10.0	7.0
1730	10.0	8.0
1731	10.0	7.0
1732	10.0	7.0
1733	10.0	7.0
1734	10.0	8.0
1735	10.0	6.0
1736	10.0	7.0
1737	10.0	11.0
1738	10.0	7.0
1739	10.0	8.0
1740	10.0	7.0
1741	10.0	5.0
1742	10.0	6.0
1743	10.0	7.0
1744	10.0	6.0
1745	10.0	7.0
1746	10.0	8.0
1747	10.0	7.0
1748	10.0	6.0
1749	10.0	6.0
1750	10.0	7.0
1751	10.0	5.0
1752	10.0	5.0
1753	10.0	5.0
1754	10.0	7.0
1755	10.0	6.0
1756	10.0	5.0
1757	10.0	5.0
1758	10.0	4.0
1759	10.0	5.0
1760	10.0	6.0
1761	10.0	5.0
1762	10.0	5.0
1763	10.0	6.0
1764	10.0	5.0
1765	10.0	5.0
1766	10.0	5.0
1767	10.0	5.0
1768	10.0	4.0
1769	10.0	7.0
1770	10.0	7.0
1771	10.0	8.0
1772	10.0	7.0
1773	10.0	8.0
1774	10.0	6.0
1775	10.0	6.0
1776	10.0	8.0
1777	10.0	7.0
1778	10.0	6.0
1779	10.0	8.0
1780	10.0	7.0
1781	10.0	7.0
1782	10.0	8.0
1783	10.0	6.0
1784	10.0	9.0
1785	10.0	25.0
1786	10.0	6.0
1787	10.0	7.0
1788	10.0	7.0
1789	10.0	6.0
1790	10.0	8.0
1791	10.0	7.0
1792	10.0	6.0
1793	10.0	6.0
1794	10.0	7.0
1795	10.0	7.0
1796	10.0	6.0
1797	10.0	7.0
1798	10.0	7.0
1799	10.0	6.0
1800	10.0	7.0
1801	10.0	7.0
1802	10.0	7.0
1803	10.0	7.0
1804	10.0	8.0
1805	10.0	7.0
1806	10.0	6.0
1807	10.0	7.0
1808	10.0	6.0
1809	10.0	7.0
1810	10.0	6.0
1811	10.0	7.0
1812	10.0	6.0
1813	10.0	7.0
1814	10.0	7.0
1815	10.0	16.0
1816	10.0	5.0
1817	10.0	8.0
1818	10.0	7.0
1819	10.0	5.0
1820	10.0	7.0
1821	10.0	4.0
1822	10.0	6.0
1823	10.0	5.0
1824	10.0	8.0
1825	10.0	6.0
1826	10.0	5.0
1827	10.0	5.0
1828	10.0	4.0
1829	10.0	7.0
1830	10.0	8.0
1831	10.0	7.0
1832	10.0	7.0
1833	10.0	13.0
1834	10.0	6.0
1835	10.0	7.0
1836	10.0	8.0
1837	10.0	8.0
1838	10.0	7.0
1839	10.0	7.0
1840	10.0	7.0
1841	10.0	8.0
1842	10.0	8.0
1843	10.0	8.0
1844	10.0	7.0
1845	10.0	7.0
1846	10.0	7.0
1847	10.0	6.0
1848	10.0	7.0
1849	10.0	7.0
1850	10.0	7.0
1851	10.0	8.0
1852	10.0	8.0
1853	10.0	8.0
1854	10.0	6.0
1855	10.0	7.0
1856	10.0	6.0
1857	10.0	7.0
1858	10.0	6.0
1859	10.0	7.0
1860	10.0	8.0
1861	10.0	6.0
1862	10.0	6.0
1863	10.0	6.0
1864	10.0	6.0
1865	10.0	7.0
1866	10.0	7.0
1867	10.0	6.0
1868	10.0	6.0
1869	10.0	7.0
1870	10.0	7.0
1871	10.0	5.0
1872	10.0	7.0
1873	10.0	7.0
1874	10.0	7.0
1875	10.0	8.0
1876	10.0	6.0
1877	10.0	8.0
1878	10.0	8.0
1879	10.0	7.0
1880	10.0	7.0
1881	10.0	6.0
1882	10.0	9.0
1883	10.0	7.0
1884	10.0	7.0
1885	10.0	6.0
1886	10.0	7.0
1887	10.0	7.0
1888	10.0	8.0
1889	10.0	7.0
1890	10.0	8.0
1891	10.0	6.0
1892	10.0	6.0
1893	10.0	7.0
1894	10.0	7.0
1895	10.0	6.0
1896	10.0	7.0
1897	10.0	7.0
1898	10.0	6.0
1899	10.0	7.0
1900	10.0	6.0
1901	10.0	7.0
1902	10.0	6.0
1903	10.0	7.0
1904	10.0	7.0
