	BN2_C	BN2_H	BN2_W	time_cost
752	800.0	14.0	14.0	599.0
753	832.0	14.0	14.0	674.0
754	864.0	14.0	14.0	706.0
755	896.0	14.0	14.0	629.0
756	928.0	14.0	14.0	734.0
757	960.0	14.0	14.0	766.0
758	992.0	14.0	14.0	784.0
759	1024.0	14.0	14.0	769.0
760	512.0	7.0	7.0	135.0
761	544.0	7.0	7.0	153.0
762	576.0	7.0	7.0	170.0
763	608.0	7.0	7.0	189.0
764	640.0	7.0	7.0	194.0
765	672.0	7.0	7.0	168.0
766	704.0	7.0	7.0	203.0
767	736.0	7.0	7.0	204.0
768	768.0	7.0	7.0	181.0
769	800.0	7.0	7.0	209.0
770	832.0	7.0	7.0	211.0
771	864.0	7.0	7.0	192.0
772	896.0	7.0	7.0	239.0
773	928.0	7.0	7.0	216.0
774	960.0	7.0	7.0	251.0
775	992.0	7.0	7.0	249.0
776	7.0	7.0	1024.0	258.0
777	64.0	56.0	56.0	836.0
778	96.0	56.0	56.0	1200.0
779	128.0	56.0	56.0	1646.0
780	160.0	56.0	56.0	1991.0
781	192.0	56.0	56.0	2434.0
782	224.0	56.0	56.0	2835.0
783	256.0	56.0	56.0	3212.0
784	128.0	28.0	28.0	479.0
785	160.0	28.0	28.0	449.0
786	192.0	28.0	28.0	525.0
787	224.0	28.0	28.0	715.0
788	128.0	28.0	28.0	484.0
789	256.0	28.0	28.0	837.0
790	288.0	28.0	28.0	883.0
791	320.0	28.0	28.0	928.0
792	352.0	28.0	28.0	1004.0
793	384.0	28.0	28.0	1245.0
794	416.0	28.0	28.0	1248.0
795	448.0	28.0	28.0	1391.0
796	480.0	28.0	28.0	1359.0
797	512.0	28.0	28.0	1592.0
798	256.0	14.0	14.0	275.0
799	288.0	14.0	14.0	289.0
800	320.0	14.0	14.0	302.0
801	352.0	14.0	14.0	284.0
802	384.0	14.0	14.0	368.0
803	416.0	14.0	14.0	396.0
804	448.0	14.0	14.0	404.0
805	480.0	14.0	14.0	397.0
806	512.0	14.0	14.0	393.0
807	544.0	14.0	14.0	437.0
808	576.0	14.0	14.0	486.0
809	608.0	14.0	14.0	546.0
810	640.0	14.0	14.0	547.0
811	672.0	14.0	14.0	485.0
812	704.0	14.0	14.0	572.0
813	736.0	14.0	14.0	560.0
814	768.0	14.0	14.0	624.0
815	800.0	14.0	14.0	611.0
816	832.0	14.0	14.0	650.0
817	864.0	14.0	14.0	606.0
818	896.0	14.0	14.0	732.0
819	928.0	14.0	14.0	711.0
820	960.0	14.0	14.0	704.0
821	992.0	14.0	14.0	754.0
822	1024.0	14.0	14.0	705.0
823	512.0	7.0	7.0	159.0
824	544.0	7.0	7.0	167.0
825	576.0	7.0	7.0	159.0
826	608.0	7.0	7.0	182.0
827	640.0	7.0	7.0	211.0
828	672.0	7.0	7.0	203.0
829	704.0	7.0	7.0	158.0
830	736.0	7.0	7.0	150.0
831	768.0	7.0	7.0	190.0
832	800.0	7.0	7.0	207.0
833	832.0	7.0	7.0	184.0
834	864.0	7.0	7.0	196.0
835	896.0	7.0	7.0	188.0
836	928.0	7.0	7.0	206.0
837	960.0	7.0	7.0	190.0
838	992.0	7.0	7.0	199.0
839	7.0	7.0	1024.0	228.0
840	64.0	56.0	56.0	772.0
841	96.0	56.0	56.0	1188.0
