	conv_N	conv_H	conv_W	conv_CI	conv_FH	conv_FW	conv_CO	conv_zPadHLeft	conv_zPadHRight	conv_zPadWLeft	conv_zPadWRight	conv_strideH	conv_strideW	time_cost
2945	1.0	227.0	227.0	3.0	3.0	3.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4428.0
2946	1.0	56.0	56.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	469.0
2947	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	647.0
2948	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1157.0
2949	1.0	56.0	56.0	128.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	639.0
2950	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	606.0
2951	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1051.0
2952	1.0	27.0	27.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	519.0
2953	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	742.0
2954	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	836.0
2955	1.0	27.0	27.0	256.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	893.0
2956	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	745.0
2957	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	779.0
2958	1.0	13.0	13.0	256.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	373.0
2959	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	542.0
2960	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	643.0
2961	1.0	13.0	13.0	384.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	479.0
2962	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	573.0
2963	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	666.0
2964	1.0	13.0	13.0	384.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	600.0
2965	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	825.0
2966	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	956.0
2967	1.0	13.0	13.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	791.0
2968	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	846.0
2969	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	960.0
2970	1.0	13.0	13.0	512.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	10552.0
2971	1.0	227.0	227.0	3.0	3.0	3.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4417.0
2972	1.0	56.0	56.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	446.0
2973	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	717.0
2974	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1033.0
2975	1.0	56.0	56.0	128.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	698.0
2976	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	621.0
2977	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1076.0
2978	1.0	27.0	27.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	535.0
2979	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	705.0
2980	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	862.0
2981	1.0	27.0	27.0	256.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	911.0
2982	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	700.0
2983	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	825.0
2984	1.0	13.0	13.0	256.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	380.0
2985	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	534.0
2986	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	640.0
2987	1.0	13.0	13.0	384.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	450.0
2988	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	530.0
2989	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	611.0
2990	1.0	13.0	13.0	384.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	611.0
2991	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	824.0
2992	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	967.0
2993	1.0	13.0	13.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	760.0
2994	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	803.0
2995	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	958.0
2996	1.0	13.0	13.0	512.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	10525.0
2997	1.0	227.0	227.0	3.0	3.0	3.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4389.0
2998	1.0	56.0	56.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	507.0
2999	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	612.0
3000	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1070.0
3001	1.0	56.0	56.0	128.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	633.0
3002	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	553.0
3003	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1112.0
3004	1.0	27.0	27.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	539.0
3005	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	685.0
3006	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	869.0
3007	1.0	27.0	27.0	256.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	921.0
3008	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	791.0
3009	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	877.0
3010	1.0	13.0	13.0	256.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	374.0
3011	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	549.0
3012	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	608.0
3013	1.0	13.0	13.0	384.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	489.0
3014	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	526.0
3015	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	631.0
3016	1.0	13.0	13.0	384.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	581.0
3017	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	846.0
3018	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	969.0
3019	1.0	13.0	13.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	729.0
3020	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	831.0
3021	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	936.0
3022	1.0	13.0	13.0	512.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	10553.0
3023	1.0	227.0	227.0	3.0	3.0	3.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4373.0
3024	1.0	56.0	56.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	481.0
3025	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	584.0
3026	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1089.0
3027	1.0	56.0	56.0	128.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	703.0
3028	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	650.0
3029	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1069.0
3030	1.0	27.0	27.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	525.0
3031	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	782.0
3032	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	873.0
3033	1.0	27.0	27.0	256.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	846.0
3034	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	724.0
3035	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	803.0
3036	1.0	13.0	13.0	256.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	373.0
3037	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	529.0
3038	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	648.0
3039	1.0	13.0	13.0	384.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	457.0
3040	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	530.0
3041	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	635.0
3042	1.0	13.0	13.0	384.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	601.0
3043	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	808.0
3044	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	957.0
3045	1.0	13.0	13.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	750.0
3046	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	824.0
3047	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	944.0
3048	1.0	13.0	13.0	512.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	10509.0
3049	1.0	227.0	227.0	3.0	3.0	3.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4333.0
3050	1.0	56.0	56.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	441.0
3051	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	579.0
3052	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1079.0
3053	1.0	56.0	56.0	128.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	658.0
3054	1.0	56.0	56.0	16.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	610.0
3055	1.0	56.0	56.0	16.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	929.0
3056	1.0	27.0	27.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	520.0
3057	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	673.0
3058	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	820.0
3059	1.0	27.0	27.0	256.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	897.0
3060	1.0	27.0	27.0	32.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	796.0
3061	1.0	27.0	27.0	32.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	824.0
3062	1.0	13.0	13.0	256.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	385.0
3063	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	556.0
3064	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	605.0
3065	1.0	13.0	13.0	384.0	1.0	1.0	48.0	0.0	0.0	0.0	0.0	1.0	1.0	457.0
3066	1.0	13.0	13.0	48.0	1.0	1.0	192.0	0.0	0.0	0.0	0.0	1.0	1.0	544.0
3067	1.0	13.0	13.0	48.0	3.0	3.0	192.0	1.0	1.0	1.0	1.0	1.0	1.0	647.0
3068	1.0	13.0	13.0	384.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	582.0
3069	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	828.0
3070	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	971.0
3071	1.0	13.0	13.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	765.0
3072	1.0	13.0	13.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	789.0
3073	1.0	13.0	13.0	64.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	972.0
3074	1.0	13.0	13.0	512.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	10599.0
3075	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	2055.0
3076	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	5088.0
3077	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3289.0
3078	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3623.0
3079	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9626.0
3080	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1437.0
3081	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2596.0
3082	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1051.0
3083	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2993.0
3084	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7621.0
3085	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1861.0
3086	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4755.0
3087	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3318.0
3088	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3605.0
3089	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9731.0
3090	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1385.0
3091	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2494.0
3092	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1035.0
3093	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2975.0
3094	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7481.0
3095	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1832.0
3096	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4656.0
3097	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3450.0
3098	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3623.0
3099	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9755.0
3100	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1358.0
3101	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2572.0
3102	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1097.0
3103	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2989.0
3104	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7545.0
3105	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1882.0
3106	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4692.0
3107	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3249.0
3108	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3634.0
3109	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9491.0
3110	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1326.0
3111	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2575.0
3112	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1085.0
3113	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	3037.0
3114	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7387.0
3115	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1860.0
3116	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4634.0
3117	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3349.0
3118	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3593.0
3119	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9715.0
3120	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1365.0
3121	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2559.0
3122	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1100.0
3123	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2851.0
3124	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7524.0
3125	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1862.0
3126	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4710.0
3127	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3312.0
3128	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3665.0
3129	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9540.0
3130	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1395.0
3131	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2477.0
3132	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1076.0
3133	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2979.0
3134	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7443.0
3135	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	2046.0
3136	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4709.0
3137	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3394.0
3138	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3631.0
3139	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9695.0
3140	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1420.0
3141	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2475.0
3142	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1097.0
3143	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2943.0
3144	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7394.0
3145	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1894.0
3146	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4681.0
3147	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3328.0
3148	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3642.0
3149	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9563.0
3150	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1510.0
3151	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2509.0
3152	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1096.0
3153	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2965.0
3154	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7388.0
3155	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1846.0
3156	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4750.0
3157	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3312.0
3158	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3544.0
3159	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9659.0
3160	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1387.0
3161	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2551.0
3162	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1081.0
3163	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2978.0
3164	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7430.0
3165	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1784.0
3166	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4900.0
3167	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3345.0
3168	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3638.0
3169	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9622.0
3170	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1428.0
3171	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2544.0
3172	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1079.0
3173	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2927.0
3174	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7515.0
3175	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	2014.0
3176	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4656.0
3177	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3348.0
