	trunc_coeff	time_cost
1269	10.0	2.0
1270	10.0	2.0
1271	10.0	2.0
1272	10.0	2.0
1273	10.0	3.0
1274	10.0	2.0
1275	10.0	45.0
1276	10.0	3.0
1277	10.0	3.0
1278	10.0	3.0
1279	10.0	3.0
1280	10.0	2.0
1281	10.0	2.0
1282	10.0	2.0
1283	10.0	2.0
1284	10.0	2.0
1285	10.0	2.0
1286	10.0	2.0
1287	10.0	4.0
1288	10.0	3.0
1289	10.0	3.0
1290	10.0	3.0
1291	10.0	2.0
1292	10.0	3.0
1293	10.0	3.0
1294	10.0	2.0
1295	10.0	2.0
1296	10.0	3.0
1297	10.0	3.0
1298	10.0	2.0
1299	10.0	2.0
1300	10.0	2.0
1301	10.0	3.0
1302	10.0	3.0
1303	10.0	2.0
1304	10.0	2.0
1305	10.0	2.0
1306	10.0	2.0
1307	10.0	3.0
1308	10.0	3.0
1309	10.0	3.0
1310	10.0	3.0
1311	10.0	2.0
1312	10.0	2.0
1313	10.0	2.0
1314	10.0	4.0
1315	10.0	2.0
1316	10.0	3.0
1317	10.0	3.0
1318	10.0	3.0
1319	10.0	2.0
1320	10.0	3.0
1321	10.0	2.0
1322	10.0	3.0
1323	10.0	3.0
1324	10.0	3.0
1325	10.0	2.0
1326	10.0	3.0
1327	10.0	2.0
1328	10.0	3.0
1329	10.0	3.0
1330	10.0	3.0
1331	10.0	3.0
1332	10.0	3.0
1333	10.0	3.0
1334	10.0	2.0
1335	10.0	2.0
1336	10.0	2.0
1337	10.0	3.0
1338	10.0	2.0
1339	10.0	3.0
1340	10.0	2.0
1341	10.0	3.0
1342	10.0	2.0
1343	10.0	3.0
1344	10.0	3.0
1345	10.0	2.0
1346	10.0	3.0
1347	10.0	2.0
1348	10.0	3.0
1349	10.0	2.0
1350	10.0	2.0
1351	10.0	2.0
1352	10.0	2.0
1353	10.0	3.0
1354	10.0	2.0
1355	10.0	4.0
1356	10.0	2.0
1357	10.0	2.0
1358	10.0	2.0
1359	10.0	2.0
1360	10.0	3.0
1361	10.0	2.0
1362	10.0	3.0
1363	10.0	2.0
1364	10.0	3.0
1365	10.0	2.0
1366	10.0	2.0
1367	10.0	3.0
1368	10.0	3.0
1369	10.0	2.0
1370	10.0	3.0
1371	10.0	3.0
1372	10.0	3.0
1373	10.0	2.0
1374	10.0	3.0
1375	10.0	2.0
1376	10.0	3.0
1377	10.0	2.0
1378	10.0	3.0
1379	10.0	2.0
1380	10.0	2.0
1381	10.0	3.0
1382	10.0	2.0
1383	10.0	3.0
1384	10.0	2.0
1385	10.0	3.0
1386	10.0	2.0
1387	10.0	3.0
1388	10.0	3.0
1389	10.0	3.0
1390	10.0	3.0
1391	10.0	2.0
1392	10.0	2.0
1393	10.0	2.0
1394	10.0	3.0
1395	10.0	2.0
1396	10.0	3.0
1397	10.0	3.0
1398	10.0	3.0
1399	10.0	2.0
1400	10.0	2.0
1401	10.0	2.0
1402	10.0	2.0
1403	10.0	3.0
1404	10.0	2.0
1405	10.0	2.0
1406	10.0	2.0
1407	10.0	2.0
1408	10.0	2.0
1409	10.0	3.0
1410	10.0	2.0
1411	10.0	2.0
1412	10.0	2.0
1413	10.0	3.0
1414	10.0	2.0
1415	10.0	2.0
1416	10.0	2.0
1417	10.0	2.0
1418	10.0	2.0
1419	10.0	2.0
1420	10.0	2.0
1421	10.0	2.0
1422	10.0	2.0
1423	10.0	2.0
1424	10.0	3.0
1425	10.0	3.0
1426	10.0	2.0
1427	10.0	3.0
1428	10.0	2.0
1429	10.0	2.0
1430	10.0	2.0
1431	10.0	3.0
1432	10.0	3.0
1433	10.0	2.0
1434	10.0	2.0
1435	10.0	3.0
1436	10.0	2.0
1437	10.0	3.0
1438	10.0	3.0
1439	10.0	2.0
1440	10.0	3.0
1441	10.0	3.0
1442	10.0	3.0
1443	10.0	2.0
1444	10.0	2.0
1445	10.0	2.0
1446	10.0	2.0
1447	10.0	3.0
1448	10.0	3.0
1449	10.0	3.0
1450	10.0	2.0
1451	10.0	3.0
1452	10.0	2.0
1453	10.0	2.0
1454	10.0	3.0
1455	10.0	2.0
1456	10.0	3.0
1457	10.0	3.0
1458	10.0	2.0
1459	10.0	3.0
1460	10.0	2.0
1461	10.0	3.0
1462	10.0	2.0
1463	10.0	2.0
1464	10.0	3.0
1465	10.0	3.0
1466	10.0	3.0
1467	10.0	3.0
1468	10.0	4.0
1469	10.0	2.0
1470	10.0	2.0
1471	10.0	2.0
