	BN2_C	BN2_H	BN2_W	time_cost
634	512.0	7.0	7.0	58.0
635	544.0	7.0	7.0	51.0
636	576.0	7.0	7.0	54.0
637	608.0	7.0	7.0	68.0
638	640.0	7.0	7.0	48.0
639	672.0	7.0	7.0	72.0
640	704.0	7.0	7.0	75.0
641	736.0	7.0	7.0	65.0
642	768.0	7.0	7.0	82.0
643	800.0	7.0	7.0	84.0
644	832.0	7.0	7.0	85.0
645	864.0	7.0	7.0	74.0
646	896.0	7.0	7.0	77.0
647	928.0	7.0	7.0	96.0
648	960.0	7.0	7.0	93.0
649	992.0	7.0	7.0	90.0
650	7.0	7.0	1024.0	118.0
651	64.0	56.0	56.0	395.0
652	96.0	56.0	56.0	544.0
653	128.0	56.0	56.0	863.0
654	160.0	56.0	56.0	992.0
655	192.0	56.0	56.0	1069.0
656	224.0	56.0	56.0	1425.0
657	256.0	56.0	56.0	1519.0
658	128.0	28.0	28.0	182.0
659	160.0	28.0	28.0	198.0
660	192.0	28.0	28.0	277.0
661	224.0	28.0	28.0	401.0
662	128.0	28.0	28.0	206.0
663	256.0	28.0	28.0	382.0
664	288.0	28.0	28.0	418.0
665	320.0	28.0	28.0	466.0
666	352.0	28.0	28.0	493.0
667	384.0	28.0	28.0	609.0
668	416.0	28.0	28.0	589.0
669	448.0	28.0	28.0	713.0
670	480.0	28.0	28.0	751.0
671	512.0	28.0	28.0	824.0
672	256.0	14.0	14.0	101.0
673	288.0	14.0	14.0	102.0
674	320.0	14.0	14.0	115.0
675	352.0	14.0	14.0	121.0
676	384.0	14.0	14.0	161.0
677	416.0	14.0	14.0	118.0
678	448.0	14.0	14.0	179.0
679	480.0	14.0	14.0	167.0
680	512.0	14.0	14.0	183.0
681	544.0	14.0	14.0	192.0
682	576.0	14.0	14.0	219.0
683	608.0	14.0	14.0	243.0
684	640.0	14.0	14.0	226.0
685	672.0	14.0	14.0	259.0
686	704.0	14.0	14.0	267.0
687	736.0	14.0	14.0	264.0
688	768.0	14.0	14.0	311.0
689	800.0	14.0	14.0	246.0
690	832.0	14.0	14.0	314.0
691	864.0	14.0	14.0	307.0
692	896.0	14.0	14.0	417.0
693	928.0	14.0	14.0	359.0
694	960.0	14.0	14.0	377.0
695	992.0	14.0	14.0	394.0
696	1024.0	14.0	14.0	354.0
