	avgpool_N	avgpool_H	avgpool_W	avgpool_C	avgpool_ksizeH	avgpool_ksizeW	avgpool_zPadHLeft	avgpool_zPadHRight	avgpool_zPadWLeft	avgpool_zPadWRight	avgpool_strideH	avgpool_strideW	avgpool_N1	avgpool_imgH	avgpool_imgW	avgpool_C1	time_cost
511	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	15.0
512	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	16.0
513	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	7.0
514	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
515	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	240.0
516	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	167.0
517	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	52.0
518	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	57.0
519	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	46.0
520	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	14.0
521	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
522	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	16.0
523	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	6.0
524	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
525	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	729.0
526	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	172.0
527	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	50.0
528	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	43.0
529	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	16.0
530	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
531	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
532	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
533	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0
534	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	4.0
535	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	707.0
536	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	190.0
537	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	46.0
538	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	59.0
539	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	17.0
540	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
541	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
542	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	3.0
543	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0
544	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
545	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	734.0
546	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	173.0
547	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	53.0
548	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	50.0
549	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	16.0
550	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
551	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	4.0
552	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	3.0
553	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	4.0
554	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
555	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	695.0
556	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	179.0
557	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	49.0
558	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	47.0
559	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	15.0
560	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	4.0
561	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
562	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	8.0
563	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	5.0
564	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
565	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	730.0
566	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	171.0
567	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	45.0
568	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	40.0
569	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	13.0
570	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	5.0
571	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
572	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
573	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0
574	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
575	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	668.0
576	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	215.0
577	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	55.0
578	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	52.0
579	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	16.0
580	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
581	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
582	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
583	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	4.0
584	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
585	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	762.0
586	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	184.0
587	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	70.0
588	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	50.0
589	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	18.0
590	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	9.0
591	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
592	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
593	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	4.0
594	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	6.0
595	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	740.0
596	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	161.0
597	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	43.0
598	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	43.0
599	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	16.0
600	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
601	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	5.0
602	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	3.0
603	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0
604	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
605	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	698.0
606	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	188.0
607	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	52.0
608	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	45.0
609	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	14.0
610	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
611	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
612	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
613	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0
614	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
615	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	878.0
616	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	247.0
617	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	64.0
618	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	46.0
619	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	14.0
620	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
621	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	11.0
622	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	6.0
623	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	6.0
624	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	5.0
625	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	712.0
626	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	167.0
627	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	51.0
628	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	43.0
629	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	15.0
630	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
631	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
632	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	3.0
633	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	4.0
634	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	4.0
635	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	741.0
636	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	169.0
637	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	49.0
638	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	45.0
639	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	15.0
640	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
641	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
642	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	3.0
643	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0
644	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0
645	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	721.0
646	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	217.0
647	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	68.0
648	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	42.0
649	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	15.0
650	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
651	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
652	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
653	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	4.0
654	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	4.0
655	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	728.0
656	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	167.0
657	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	54.0
658	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	48.0
659	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	16.0
660	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
661	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	8.0
662	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	4.0
663	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	4.0
664	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	4.0
665	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	730.0
666	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	218.0
667	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	53.0
668	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	44.0
669	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	18.0
670	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	8.0
671	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
672	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	3.0
673	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	7.0
674	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	4.0
675	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	732.0
676	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	620.0
677	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	749.0
678	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	767.0
679	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	161.0
680	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	157.0
681	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	46.0
682	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	18.0
683	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
684	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	13.0
685	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	716.0
686	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	597.0
687	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	740.0
688	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	734.0
689	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	169.0
690	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	142.0
691	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	44.0
692	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	15.0
693	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
694	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
695	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	796.0
696	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	702.0
697	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	745.0
698	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	779.0
699	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	173.0
700	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	160.0
701	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	52.0
702	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	20.0
703	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	18.0
704	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
705	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	730.0
706	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	639.0
707	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	758.0
