	trunc_coeff	time_cost
332	6272.0	33.0
333	6272.0	30.0
334	6272.0	37.0
335	6272.0	32.0
336	6272.0	33.0
337	6272.0	33.0
338	6272.0	41.0
339	6272.0	41.0
340	6272.0	34.0
341	6272.0	32.0
342	6272.0	31.0
343	6272.0	34.0
344	6272.0	31.0
345	25088.0	101.0
346	1568.0	13.0
347	1568.0	11.0
348	1568.0	13.0
349	1568.0	11.0
350	1568.0	15.0
351	1568.0	10.0
352	1568.0	15.0
353	1568.0	11.0
354	1568.0	11.0
355	1568.0	11.0
356	1568.0	10.0
357	1568.0	11.0
358	1568.0	10.0
359	1568.0	10.0
360	1568.0	14.0
361	1568.0	9.0
362	100352.0	2784.0
363	100352.0	382.0
364	100352.0	420.0
365	100352.0	349.0
366	100352.0	2793.0
367	100352.0	363.0
368	100352.0	366.0
369	25088.0	141.0
370	25088.0	133.0
371	25088.0	99.0
372	100352.0	348.0
373	25088.0	120.0
374	25088.0	118.0
375	25088.0	96.0
376	25088.0	127.0
377	25088.0	96.0
378	25088.0	117.0
379	25088.0	113.0
380	25088.0	115.0
381	25088.0	106.0
382	50176.0	243.0
383	6272.0	35.0
384	6272.0	33.0
385	6272.0	35.0
386	6272.0	34.0
387	6272.0	34.0
388	6272.0	41.0
389	6272.0	36.0
390	6272.0	36.0
391	6272.0	33.0
392	6272.0	36.0
393	6272.0	43.0
394	6272.0	30.0
395	6272.0	30.0
396	6272.0	33.0
397	6272.0	49.0
398	6272.0	29.0
399	6272.0	38.0
400	6272.0	41.0
401	6272.0	46.0
402	6272.0	32.0
403	6272.0	37.0
404	6272.0	38.0
405	6272.0	30.0
406	6272.0	32.0
407	25088.0	101.0
408	1568.0	12.0
409	1568.0	11.0
410	1568.0	13.0
411	1568.0	10.0
412	1568.0	13.0
413	1568.0	13.0
414	1568.0	13.0
415	1568.0	16.0
416	1568.0	10.0
417	1568.0	15.0
418	1568.0	14.0
419	1568.0	11.0
420	1568.0	16.0
421	1568.0	15.0
422	1568.0	12.0
423	1568.0	12.0
424	100352.0	2689.0
425	100352.0	343.0
426	100352.0	368.0
427	100352.0	366.0
428	100352.0	2880.0
429	100352.0	399.0
430	100352.0	392.0
431	25088.0	119.0
432	25088.0	87.0
433	25088.0	109.0
434	100352.0	355.0
435	25088.0	93.0
436	25088.0	96.0
437	25088.0	112.0
